Id Cliente,Date,Date Serv Since,Date Serv Until,Expire date,Mod,Number,Coin,Amount,Total Fact,Balance,Code,Countable account,Amount,Unit Price,Subtotal,Bonus,Subtotal Bonus,Deposit,Sale condition,Origin,Registration date
111113,23/06/2020,,,23/06/2020,Other,00002876,$,200,200,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,23/06/2020
111113,23/06/2020,,,23/06/2020,Other,00002876,$,200,200,0,CSE,4.1.4,1,150,150,0,0,CENTER,PESOS,,23/06/2020
111113,23/06/2020,,,23/06/2020,Other,00002877,$,800,800,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,23/06/2020
111113,23/06/2020,,,23/06/2020,Other,00002877,$,800,800,0,MC5FOLK,4.1.4,1,750,750,0,0,CENTER,PESOS,,23/06/2020
111113,23/06/2020,,,23/06/2020,Electric,00001557,$,702.48,850,0,EXL120,4.1.1,1,702.4793388,702.4793388,0,0,CENTER,NARANJA MPOS,,23/06/2020
918909,23/06/2020,,,23/06/2020,Electric,00000030,$,-2438.02,-2950,-2950,RT11FL,4.1.1,-1,-330.5785124,-330.5785124,0,0,CENTER,Cash,,23/06/2020
918909,23/06/2020,,,23/06/2020,Electric,00000030,$,-2438.02,-2950,-2950,UK5N,4.1.1,-1,-2107.438017,-2107.438017,0,0,CENTER,Cash,,23/06/2020
111113,23/06/2020,,,23/06/2020,Other,00002878,$,990,990,0,EJ27N,4.1.4,1,990,990,0,0,CENTER,PESOS,,23/06/2020
111113,23/06/2020,,,23/06/2020,Electric,00001558,$,1033.06,1250,0,RSRCI,4.1.1,1,1033.057851,1033.057851,0,0,CENTER,MercadoPago,,23/06/2020
111113,23/06/2020,,,23/06/2020,Electric,00001559,$,495.87,600,0,10P,4.1.1,1,495.8677686,495.8677686,0,0,CENTER,NARANJA MPOS,,23/06/2020
111113,23/06/2020,,,23/06/2020,Other,00002879,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,23/06/2020
111113,23/06/2020,,,23/06/2020,Other,00002880,$,50,50,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,23/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002881,$,1690,1690,0,EJ27H,4.1.4,1,990,990,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002881,$,1690,1690,0,T5S,4.1.4,1,700,700,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002882,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002883,$,750,750,0,MC5FOLK,4.1.4,1,750,750,0,0,CENTER,PESOS,,24/06/2020
792279,24/06/2020,,,24/06/2020,Electric,00001560,$,2223.14,2690,0,UK5BL,4.1.1,1,2223.140496,2223.140496,0,0,CENTER,MercadoPago,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002884,$,700,700,0,CAM 10,4.1.4,1,700,700,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002885,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002886,$,720,720,0,MC3,4.1.4,1,720,720,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002887,$,1700,1700,0,COMUN,4.1.4,1,200,200,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002887,$,1700,1700,0,EZ900,4.1.4,1,750,750,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Other,00002887,$,1700,1700,0,MC5FOLK,4.1.4,1,750,750,0,0,CENTER,PESOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Electric,00001561,$,785.12,950,0,MC5FOLK,4.1.1,1,619.8347107,619.8347107,0,0,CENTER,MercadoPago,,24/06/2020
111113,24/06/2020,,,24/06/2020,Electric,00001561,$,785.12,950,0,PGB,4.1.1,4,41.32231405,165.2892562,0,0,CENTER,MercadoPago,,24/06/2020
111113,24/06/2020,,,24/06/2020,Electric,00001562,$,743.8,900,0,16P,4.1.1,1,123.9669421,123.9669421,0,0,CENTER,NARANJA MPOS,,24/06/2020
111113,24/06/2020,,,24/06/2020,Electric,00001562,$,743.8,900,0,COMUN,4.1.1,1,619.8347107,619.8347107,0,0,CENTER,NARANJA MPOS,,24/06/2020
413573,24/06/2020,,,24/06/2020,Other,00002888,$,450,450,0,LND50,4.1.4,1,450,450,0,0,CENTER,PESOS,,24/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002889,$,300,300,0,PGB,4.1.4,4,50,200,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002889,$,300,300,0,AP-20N,4.1.4,1,100,100,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002890,$,1290,1290,0,EJ27N,4.1.4,1,990,990,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002890,$,1290,1290,0,LT20M101-4,4.1.4,1,300,300,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002891,$,1400,1400,0,T5S,4.1.4,2,700,1400,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002892,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002893,$,150,150,0,4001SL,4.1.4,1,150,150,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002894,$,2000,2000,0,RSRCI,4.1.4,1,1250,1250,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002894,$,2000,2000,0,T5S,4.1.4,1,700,700,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002894,$,2000,2000,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Electric,00001563,$,661.16,800,0,COMUN,4.1.1,1,165.2892562,165.2892562,0,0,CENTER,MercadoPago,,25/06/2020
111113,25/06/2020,,,25/06/2020,Electric,00001563,$,661.16,800,0,10P,4.1.1,1,495.8677686,495.8677686,0,0,CENTER,MercadoPago,,25/06/2020
901658,25/06/2020,,,25/06/2020,Other,00002895,$,2790,2790,0,PUK,4.1.4,1,100,100,0,0,CENTER,PESOS,,25/06/2020
901658,25/06/2020,,,25/06/2020,Other,00002895,$,2790,2790,0,UK5N,4.1.4,1,2690,2690,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002896,$,150,150,0,CSE,4.1.4,1,150,150,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002897,$,650,650,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002897,$,650,650,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002898,$,50,50,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002899,$,950,950,0,JB900BK,4.1.4,1,950,950,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002900,$,50,50,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002901,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,25/06/2020
111113,25/06/2020,,,25/06/2020,Other,00002902,$,500,500,0,BJA006BK,4.1.4,1,500,500,0,0,CENTER,PESOS,,25/06/2020
111113,26/06/2020,,,26/06/2020,Other,00002903,$,450,450,0,SM5AN,4.1.4,1,450,450,0,0,CENTER,PESOS,,26/06/2020
504445,26/06/2020,,,26/06/2020,Electric,00001564,$,3484.72,4150,0,T5S,4.1.1,1,633.4841629,633.4841629,0,0,CENTER,MercadoPago,,26/06/2020
504445,26/06/2020,,,26/06/2020,Electric,00001564,$,3484.72,4150,0,MR1lbu,4.1.1,1,2851.239669,2851.239669,0,0,CENTER,MercadoPago,,26/06/2020
111113,26/06/2020,,,26/06/2020,Other,00002904,$,150,150,0,14P,4.1.4,1,150,150,0,0,CENTER,PESOS,,26/06/2020
167435,26/06/2020,,,26/06/2020,Other,00002905,$,3390,3390,0,UK5N,4.1.4,1,2690,2690,0,0,CENTER,PESOS,,26/06/2020
167435,26/06/2020,,,26/06/2020,Other,00002905,$,3390,3390,0,T5S,4.1.4,1,700,700,0,0,CENTER,PESOS,,26/06/2020
111113,26/06/2020,,,26/06/2020,Other,00002906,$,300,300,0,7004PXL,4.1.4,1,150,150,0,0,CENTER,PESOS,,26/06/2020
111113,26/06/2020,,,26/06/2020,Other,00002906,$,300,300,0,4001SL,4.1.4,1,150,150,0,0,CENTER,PESOS,,26/06/2020
111113,26/06/2020,,,26/06/2020,Other,00002907,$,200,200,0,PGB,4.1.4,4,50,200,0,0,CENTER,PESOS,,26/06/2020
111113,26/06/2020,,,26/06/2020,Electric,00001565,$,330.58,400,0,RECGER,4.1.1,1,330.5785124,330.5785124,0,0,CENTER,MercadoPago,,26/06/2020
111113,26/06/2020,,,26/06/2020,Other,00002908,$,900,900,0,CED 30,4.1.4,1,750,750,0,0,CENTER,PESOS,,26/06/2020
111113,26/06/2020,,,26/06/2020,Other,00002908,$,900,900,0,7003PXL,4.1.4,1,150,150,0,0,CENTER,PESOS,,26/06/2020
322679,27/06/2020,,,27/06/2020,Electric,00001566,$,11776.86,14250,0,AG10-LC5-NAT TEX,4.1.1,1,11776.8595,11776.8595,0,0,CENTER,MercadoPago,,27/06/2020
322679,27/06/2020,,,27/06/2020,Electric,00001567,$,1239.67,1500,0,PGS-020,4.1.1,1,1239.669421,1239.669421,0,0,CENTER,MercadoPago,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002909,$,100,100,0,PGB,4.1.4,2,50,100,0,0,CENTER,PESOS,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002910,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,27/06/2020
585570,27/06/2020,,,27/06/2020,Electric,00001568,$,12355.37,14950,0,AG10-LC5-NAT TEX,4.1.1,1,11776.8595,11776.8595,0,0,CENTER,Cash,,27/06/2020
585570,27/06/2020,,,27/06/2020,Electric,00001568,$,12355.37,14950,0,SGC6,4.1.1,1,578.5123967,578.5123967,0,0,CENTER,Cash,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002911,$,150,150,0,15P,4.1.4,1,150,150,0,0,CENTER,PESOS,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002912,$,150,150,0,PL009,4.1.4,1,150,150,0,0,CENTER,PESOS,,27/06/2020
773976,27/06/2020,,,27/06/2020,Electric,00001569,$,8030.18,9650,0,T5S,4.1.1,1,633.4841629,633.4841629,0,0,CENTER,MercadoPago,,27/06/2020
773976,27/06/2020,,,27/06/2020,Electric,00001569,$,8030.18,9650,0,COMBO5,4.1.1,1,7396.694215,7396.694215,0,0,CENTER,MercadoPago,,27/06/2020
995980,27/06/2020,,,27/06/2020,Electric,00001570,$,633.48,700,0,T5S,4.1.1,1,633.4841629,633.4841629,0,0,CENTER,MercadoPago,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002913,$,1250,1250,0,RSRCI,4.1.4,1,1250,1250,0,0,CENTER,PESOS,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002914,$,1350,1350,0,BJHB20C,4.1.4,1,650,650,0,0,CENTER,PESOS,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002914,$,1350,1350,0,T5S,4.1.4,1,700,700,0,0,CENTER,PESOS,,27/06/2020
834821,27/06/2020,,,27/06/2020,Other,00002915,$,150,150,0,14P,4.1.4,1,150,150,0,0,CENTER,PESOS,,27/06/2020
243180,27/06/2020,,,27/06/2020,Other,00002916,$,790,790,0,SMC6,4.1.4,1,790,790,0,0,CENTER,PESOS,,27/06/2020
111113,27/06/2020,,,27/06/2020,Other,00002917,$,660,660,0,K-080,4.1.4,1,660,660,0,0,CENTER,PESOS,,27/06/2020
111113,29/06/2020,,,29/06/2020,Electric,00001571,$,371.9,450,0,SM5BN,4.1.1,1,371.9008264,371.9008264,0,0,CENTER,MercadoPago,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002918,$,150,150,0,14P,4.1.4,1,150,150,0,0,CENTER,PESOS,,29/06/2020
883205,29/06/2020,,,29/06/2020,Electric,00001572,$,12388.43,14990,0,CG30-7545-NAT TEX,4.1.1,1,12388.42975,12388.42975,0,0,CENTER,NARANJA MPOS,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002919,$,1600,1600,0,RL120,4.1.4,1,500,500,0,0,CENTER,PESOS,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002919,$,1600,1600,0,RECGER,4.1.4,2,400,800,0,0,CENTER,PESOS,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002919,$,1600,1600,0,LT20M101-4,4.1.4,1,300,300,0,0,CENTER,PESOS,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002920,$,750,750,0,CED 30,4.1.4,1,750,750,0,0,CENTER,PESOS,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002921,$,3000,3000,0,BJHB20C,4.1.4,1,650,650,0,0,CENTER,PESOS,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002921,$,3000,3000,0,MELOSTA32BK,4.1.4,1,2350,2350,0,0,CENTER,PESOS,,29/06/2020
678739,29/06/2020,,,29/06/2020,Other,00002922,$,2200,2200,0,GT3,4.1.4,1,2150,2150,0,0,CENTER,PESOS,,29/06/2020
678739,29/06/2020,,,29/06/2020,Other,00002922,$,2200,2200,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,29/06/2020
359474,29/06/2020,,,29/06/2020,Other,00002923,$,4150,4150,0,MR1bk,4.1.4,1,3450,3450,0,0,CENTER,PESOS,,29/06/2020
359474,29/06/2020,,,29/06/2020,Other,00002923,$,4150,4150,0,T5S,4.1.4,1,700,700,0,0,CENTER,PESOS,,29/06/2020
243180,29/06/2020,,,29/06/2020,Other,00002924,$,3560,3560,0,SV100,4.1.4,1,3560,3560,0,0,CENTER,Cash,,29/06/2020
167287,29/06/2020,,,29/06/2020,Electric,00001573,$,743.8,900,0,M7000PXL,4.1.1,1,537.1900826,537.1900826,0,0,CENTER,Cash,,29/06/2020
167287,29/06/2020,,,29/06/2020,Electric,00001573,$,743.8,900,0,COLOCACION CUERDAS,4.1.1,1,206.6115702,206.6115702,0,0,CENTER,Cash,,29/06/2020
111113,29/06/2020,,,29/06/2020,Other,00002925,$,550,550,0,SNCL001BK,4.1.4,1,550,550,0,0,CENTER,PESOS,,29/06/2020
111113,29/06/2020,,,29/06/2020,Electric,00001574,$,2223.14,2690,0,UK5N,4.1.1,1,2223.140496,2223.140496,0,0,CENTER,MercadoPago,,29/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002926,$,1450,1450,0,BJHB20C,4.1.4,1,650,650,0,0,CENTER,PESOS,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002926,$,1450,1450,0,WCP60G,4.1.4,1,800,800,0,0,CENTER,PESOS,,30/06/2020
824848,30/06/2020,,,30/06/2020,Electric,00001575,$,4090.91,4950,0,COMBO1,4.1.1,1,4090.909091,4090.909091,0,0,CENTER,MercadoPago,,30/06/2020
824848,30/06/2020,,,30/06/2020,Other,00002927,$,1250,1250,1250,RSRCI,4.1.4,1,1250,1250,0,0,CENTER,PESOS,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002928,$,800,800,0,EZ900,4.1.4,1,750,750,0,0,CENTER,PESOS,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002928,$,800,800,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,30/06/2020
334023,30/06/2020,,,30/06/2020,Other,00002929,$,4950,4950,0,COMBO1,4.1.4,1,4950,4950,0,0,CENTER,Cash,,30/06/2020
78793,30/06/2020,,,30/06/2020,Electric,00001576,$,2071.5,2440,0,T5S,4.1.1,1,633.4841629,633.4841629,0,0,CENTER,MercadoPago,,30/06/2020
78793,30/06/2020,,,30/06/2020,Electric,00001576,$,2071.5,2440,0,BJA006BK,4.1.1,1,413.2231405,413.2231405,0,0,CENTER,MercadoPago,,30/06/2020
78793,30/06/2020,,,30/06/2020,Electric,00001576,$,2071.5,2440,0,362205,4.1.1,1,206.6115702,206.6115702,0,0,CENTER,MercadoPago,,30/06/2020
78793,30/06/2020,,,30/06/2020,Electric,00001576,$,2071.5,2440,0,EJ27N,4.1.1,1,818.1818182,818.1818182,0,0,CENTER,MercadoPago,,30/06/2020
78793,30/06/2020,,,30/06/2020,Electric,00001577,$,1033.06,1250,0,RSRCI,4.1.1,1,1033.057851,1033.057851,0,0,CENTER,MercadoPago,,30/06/2020
111113,30/06/2020,,,30/06/2020,Electric,00001578,$,578.51,700,0,BJHB20C,4.1.1,1,537.1900826,537.1900826,0,0,CENTER,MercadoPago,,30/06/2020
111113,30/06/2020,,,30/06/2020,Electric,00001578,$,578.51,700,0,PGB,4.1.1,1,41.32231405,41.32231405,0,0,CENTER,MercadoPago,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002930,$,100,100,0,PGB,4.1.4,2,50,100,0,0,CENTER,PESOS,,30/06/2020
941712,30/06/2020,,,30/06/2020,Electric,00001579,$,8030.18,9650,0,COMBO5,4.1.1,1,7396.694215,7396.694215,0,0,CENTER,MercadoPago,,30/06/2020
941712,30/06/2020,,,30/06/2020,Electric,00001579,$,8030.18,9650,0,T5S,4.1.1,1,633.4841629,633.4841629,0,0,CENTER,MercadoPago,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002931,$,230,230,0,ROSVN3,4.1.4,1,230,230,0,0,CENTER,PESOS,,30/06/2020
995980,30/06/2020,,,30/06/2020,Electric,00001580,$,2016.53,2440,0,40,4.1.1,1,619.8347107,619.8347107,0,0,CENTER,Cash,,30/06/2020
995980,30/06/2020,,,30/06/2020,Electric,00001580,$,2016.53,2440,0,REPARACION/CALIBRACION,4.1.1,1,578.5123967,578.5123967,0,0,CENTER,Cash,,30/06/2020
995980,30/06/2020,,,30/06/2020,Electric,00001580,$,2016.53,2440,0,EJ27N,4.1.1,1,818.1818182,818.1818182,0,0,CENTER,Cash,,30/06/2020
438575,30/06/2020,,,30/06/2020,Electric,00001581,$,4090.91,4950,0,COMBO1,4.1.1,1,4090.909091,4090.909091,0,0,CENTER,Cash,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002932,$,50,50,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002933,$,800,800,0,EZ900,4.1.4,1,750,750,0,0,CENTER,PESOS,,30/06/2020
111113,30/06/2020,,,30/06/2020,Other,00002933,$,800,800,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,30/06/2020
111113,01/07/2020,,,01/07/2020,Other,00002934,$,700,700,0,CAM 10,4.1.4,1,700,700,0,0,CENTER,PESOS,,01/07/2020
29796,01/07/2020,,,01/07/2020,Electric,00001582,$,7727.27,9350,0,ARK336BK,4.1.1,1,7727.272727,7727.272727,0,0,CENTER,NARANJA MPOS,,01/07/2020
7933,01/07/2020,,,01/07/2020,Electric,00001583,$,2851.24,3450,0,MR1bk,4.1.1,1,2851.239669,2851.239669,0,0,CENTER,MercadoPago,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002935,$,100,100,0,PGB,4.1.4,2,50,100,0,0,CENTER,PESOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002936,$,1550,1550,0,EJ30,4.1.4,1,1550,1550,0,0,CENTER,PESOS,,01/07/2020
678739,01/07/2020,,,01/07/2020,Electric,00001584,$,8925.62,10800,0,GV-15R,4.1.1,1,8140.495868,8140.495868,0,0,CENTER,NARANJA MPOS,,01/07/2020
678739,01/07/2020,,,01/07/2020,Electric,00001584,$,8925.62,10800,0,SGC6PLDL,4.1.1,1,785.1239669,785.1239669,0,0,CENTER,NARANJA MPOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002937,$,700,700,0,CAM 10,4.1.4,1,700,700,0,0,CENTER,PESOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002938,$,150,150,0,PL009,4.1.4,1,150,150,0,0,CENTER,PESOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002939,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002940,$,100,100,0,PGB,4.1.4,2,50,100,0,0,CENTER,PESOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002941,$,2690,2690,0,UK5N,4.1.4,1,2690,2690,0,0,CENTER,PESOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Other,00002942,$,600,600,0,10P,4.1.4,1,600,600,0,0,CENTER,PESOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Electric,00001585,$,785.12,950,0,PGB,4.1.1,2,41.32231405,82.6446281,0,0,CENTER,NARANJA MPOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Electric,00001585,$,785.12,950,0,EXL120,4.1.1,1,702.4793388,702.4793388,0,0,CENTER,NARANJA MPOS,,01/07/2020
111113,01/07/2020,,,01/07/2020,Electric,00001586,$,818.18,990,0,EJ27N,4.1.1,1,818.1818182,818.1818182,0,0,CENTER,MercadoPago,,01/07/2020
54327,01/07/2020,,,01/07/2020,Electric,00001587,$,1900.83,2300,0,EZ900,4.1.1,1,619.8347107,619.8347107,0,0,CENTER,NARANJA MPOS,,01/07/2020
54327,01/07/2020,,,01/07/2020,Electric,00001587,$,1900.83,2300,0,EJ30,4.1.1,1,1280.991736,1280.991736,0,0,CENTER,NARANJA MPOS,,01/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002943,$,850,850,0,EXL110,4.1.4,1,850,850,0,0,CENTER,PESOS,,02/07/2020
448451,02/07/2020,,,02/07/2020,Other,00002944,$,2990,2990,0,MK1trd,4.1.4,1,2990,2990,0,0,CENTER,PESOS,,02/07/2020
448451,02/07/2020,,,02/07/2020,Other,00002945,$,900,900,0,PUK,4.1.4,1,50,50,0,0,CENTER,PESOS,,02/07/2020
448451,02/07/2020,,,02/07/2020,Other,00002945,$,900,900,0,FM-138,4.1.4,1,850,850,0,0,CENTER,PESOS,,02/07/2020
760595,02/07/2020,,,02/07/2020,Electric,00001588,$,4090.91,4950,0,COMBO1,4.1.1,1,4090.909091,4090.909091,0,0,CENTER,MercadoPago,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002946,$,800,800,0,CED 30,4.1.4,1,750,750,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002946,$,800,800,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,02/07/2020
901044,02/07/2020,,,02/07/2020,Electric,00001589,$,7030.18,8440,0,LT20M101-4,4.1.1,2,247.9338843,495.8677686,0,0,CENTER,NARANJA MPOS,,02/07/2020
901044,02/07/2020,,,02/07/2020,Electric,00001589,$,7030.18,8440,0,T5S,4.1.1,1,633.4841629,633.4841629,0,0,CENTER,NARANJA MPOS,,02/07/2020
901044,02/07/2020,,,02/07/2020,Electric,00001589,$,7030.18,8440,0,EJ27H,4.1.1,1,818.1818182,818.1818182,0,0,CENTER,NARANJA MPOS,,02/07/2020
901044,02/07/2020,,,02/07/2020,Electric,00001589,$,7030.18,8440,0,MH2tbu,4.1.1,1,5082.644628,5082.644628,0,0,CENTER,NARANJA MPOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002947,$,100,100,0,PGB,4.1.4,2,50,100,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002948,$,450,450,0,SM5BN,4.1.4,1,450,450,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002949,$,800,800,0,SM5A,4.1.4,2,400,800,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002950,$,50,50,0,PGB,4.1.4,1,50,50,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002951,$,500,500,0,RL120,4.1.4,1,500,500,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002952,$,1470,1470,0,COMUN,4.1.4,1,50,50,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002952,$,1470,1470,0,MC3,4.1.4,1,720,720,0,0,CENTER,PESOS,,02/07/2020
111113,02/07/2020,,,02/07/2020,Other,00002952,$,1470,1470,0,T5S,4.1.4,1,700,700,0,0,CENTER,PESOS,,02/07/2020
448874,02/07/2020,,,02/07/2020,Electric,00001590,$,3484.72,4150,0,T5S,4.1.1,1,633.4841629,633.4841629,0,0,CENTER,NARANJA MPOS,,02/07/2020
448874,02/07/2020,,,02/07/2020,Electric,00001590,$,3484.72,4150,0,MR1rd,4.1.1,1,2851.239669,2851.239669,0,0,CENTER,NARANJA MPOS,,02/07/2020
107871,03/07/2020,,,03/07/2020,Other,00002953,$,1760,1760,0,ADICIONAL,4.1.4,1,-2.5,-2.5,0,0,CENTER,Cash,,03/07/2020
107871,03/07/2020,,,03/07/2020,Other,00002953,$,1760,1760,0,MELOSTA32BK,4.1.4,1,2350,2350,25,1762.5,CENTER,Cash,,03/07/2020
111113,03/07/2020,,,03/07/2020,Electric,00001591,$,1115.7,1350,0,FOSQ1,4.1.1,1,785.1239669,785.1239669,0,0,CENTER,NARANJA MPOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Electric,00001591,$,1115.7,1350,0,RECGER,4.1.1,1,330.5785124,330.5785124,0,0,CENTER,NARANJA MPOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Electric,00001592,$,4090.91,4950,0,COMBO1,4.1.1,1,4090.909091,4090.909091,0,0,CENTER,NARANJA MPOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Other,00002954,$,200,200,0,PGB,4.1.4,4,50,200,0,0,CENTER,PESOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Other,00002955,$,350,350,0,PGB,4.1.4,3,50,150,0,0,CENTER,PESOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Other,00002955,$,350,350,0,A 010 A,4.1.4,1,200,200,0,0,CENTER,PESOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Other,00002956,$,2200,2200,0,T5S,4.1.2,1,700,700,0,0,CENTER,PESOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Other,00002956,$,2200,2200,0,DF009,4.1.4,1,1500,1500,0,0,CENTER,PESOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Electric,00001593,$,1550,1550,0,CAM 20,4.1.4,1,700,700,0,0,CENTER,PESOS,,03/07/2020
111113,03/07/2020,,,03/07/2020,Electric,00001593,$,1550,1550,0,EXL110,4.1.4,1,850,850,0,0,CENTER,PESOS,,03/07/2020
111113,03/07/2020,,,02/08/2020,Electric,00001594,$,3008.26,3640,0,MK1trd,4.1.1,1,2471.07438,2471.07438,0,0,CENTER,MercadoPago,,03/07/2020
